"playerid","teamabbrev","year","plateappearances","totalbases","babip","walksperplateappearance","strikeoutsperplateappearance","homerunsperplateappearance","walksperstrikeout","iso","gamesplayed","runs","doubles","triples","homeruns","strikeouts","baseonballs","hits","avg","atbats","slg","rbi","numberofpitches","pitchesperplateappearance","caughtstealing","stolenbases","stolenbasepercentage","hitbypitch","obp","ops","sacbunts","groundintodoubleplay","sacflies","intentionalwalks","walkoffs","flyouts","totalswings","swingandmisses","ballsinplay","popouts","lineouts","groundouts","groundhits","catchersinterference"
111641,"CHC",1936,13,5,".417","0","0","0",NULL,"0",32,4,0,0,0,"0.0",0,5,"0.417",12,"0.417","2",NULL,NULL,NULL,"0",NULL,"0","0.417","0.834","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113100,"CHC",1936,87,14,".197","0.023","0.207","0","0.111","0.025",35,10,2,0,0,"18.0",2,12,"0.152",79,"0.177","5",NULL,NULL,NULL,"0",NULL,"0","0.173","0.35","6","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113855,"CHC",1936,232,54,".292","0.172","0.121","0","1.429","0.049",64,33,9,0,0,"28.0",40,45,"0.247",182,"0.297","20",NULL,NULL,NULL,"1",NULL,"4","0.394","0.691","6","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114421,"CHC",1936,99,20,".247","0.04","0.121","0","0.333","0.024",43,5,2,0,0,"12.0",4,18,"0.212",85,"0.235","5",NULL,NULL,NULL,"0",NULL,"0","0.247","0.482","10","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115794,"CHC",1936,47,7,".162","0.021","0.149","0","0.143","0.023",39,3,1,0,0,"7.0",1,6,"0.136",44,"0.159","1",NULL,NULL,NULL,"0",NULL,"0","0.156","0.315","2","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117764,"CHC",1936,37,8,".269","0.081","0.216","0","0.375","0.029",19,6,1,0,0,"8.0",3,7,"0.206",34,"0.235","2",NULL,NULL,NULL,"0",NULL,"0","0.27","0.505","0","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121440,"CHC",1936,17,5,".455","0.118","0.235","0","0.5","0",33,1,0,0,0,"4.0",2,5,"0.333",15,"0.333","0",NULL,NULL,NULL,"0",NULL,"0","0.412","0.745","0","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122193,"CHC",1936,0,0,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,0,0,"0.0",0,0,"0",0,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122759,"CHC",1936,12,1,".143","0","0.417","0",NULL,"0",6,0,0,0,0,"5.0",0,1,"0.083",12,"0.083","1",NULL,NULL,NULL,"0",NULL,"0","0.083","0.166","0","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113251,"CHC",1936,672,300,".351","0.073","0.045","0.024","1.633","0.145",154,93,34,3,16,"30.0",49,212,"0.35",605,"0.496","96",NULL,NULL,NULL,"4",NULL,"1","0.4","0.896","17","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112146,"CHC",1936,486,172,".281","0.035","0.074","0.019","0.472","0.103",124,55,18,1,9,"36.0",17,125,"0.273",458,"0.376","56",NULL,NULL,NULL,"8",NULL,"5","0.306","0.682","6","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119012,"CHC",1937,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,"0.0",0,0,"0",0,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121102,"CHC",1937,13,4,".333","0.154","0.154","0","1","0.091",7,0,1,0,0,"2.0",2,3,"0.273",11,"0.364","1",NULL,NULL,NULL,"0",NULL,"0","0.385","0.749","0","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122643,"CHC",1937,171,46,".257","0.041","0.094","0","0.438","0.056",72,18,7,1,0,"16.0",7,37,"0.231",160,"0.288","14",NULL,NULL,NULL,"3",NULL,"1","0.268","0.556","3","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122193,"CHC",1937,30,6,".211","0","0.333","0",NULL,"0.069",37,3,2,0,0,"10.0",0,4,"0.138",29,"0.207","1",NULL,NULL,NULL,"0",NULL,"0","0.138","0.345","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114525,"CHC",1937,695,252,".250","0.114","0.069","0.026","1.646","0.16",147,104,24,10,18,"48.0",79,154,"0.252",611,"0.412","78",NULL,NULL,NULL,"23",NULL,"1","0.339","0.751","4","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113251,"CHC",1937,687,298,".321","0.083","0.045","0.025","1.839","0.161",154,104,36,6,17,"31.0",57,199,"0.324",615,"0.485","115",NULL,NULL,NULL,"6",NULL,"1","0.382","0.867","14","23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112510,"CHC",1937,503,199,".277","0.064","0.091","0.032","0.696","0.162",115,77,16,5,16,"46.0",32,125,"0.274",456,"0.436","71",NULL,NULL,NULL,"2",NULL,"5","0.329","0.765","10","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115572,"CHC",1937,405,195,".351","0.106","0.047","0.03","2.263","0.194",110,47,21,6,12,"19.0",43,126,"0.354",356,"0.548","82",NULL,NULL,NULL,"0",NULL,"0","0.424","0.972","6","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115809,"CHC",1937,632,270,".339","0.089","0.035","0.013","2.545","0.144",138,106,35,11,8,"22.0",56,189,"0.335",564,"0.479","65",NULL,NULL,NULL,"2",NULL,"1","0.396","0.875","11","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112146,"CHC",1937,366,141,".308","0.087","0.096","0.014","0.914","0.143",106,43,18,7,5,"35.0",32,94,"0.286",329,"0.429","56",NULL,NULL,NULL,"7",NULL,"0","0.349","0.778","5","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118385,"CHC",1937,324,120,".310","0.086","0.093","0.015","0.933","0.124",88,41,17,2,5,"30.0",28,84,"0.29",290,"0.414","44",NULL,NULL,NULL,"3",NULL,"2","0.356","0.77","4","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119929,"CHC",1937,247,95,".328","0.097","0.105","0.016","0.923","0.132",83,31,7,5,4,"26.0",24,66,"0.301",219,"0.434","32",NULL,NULL,NULL,"1",NULL,"0","0.37","0.804","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115283,"CHC",1937,678,218,".318","0.122","0.062","0.003","1.976","0.077",154,106,27,6,2,"42.0",83,173,"0.297",582,"0.375","63",NULL,NULL,NULL,"16",NULL,"3","0.388","0.763","10","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120241,"CHC",1937,54,15,".226","0.019","0.352","0.037","0.053","0.115",37,7,0,0,2,"19.0",1,9,"0.173",52,"0.288","8",NULL,NULL,NULL,"0",NULL,"0","0.189","0.477","1","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111263,"CHC",1937,46,17,".345","0.109","0.217","0.022","0.5","0.15",26,3,3,0,1,"10.0",5,11,"0.275",40,"0.425","7",NULL,NULL,NULL,"0",NULL,"1","0.37","0.795","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111641,"CHC",1937,49,21,".325","0.041","0.082","0.02","0.5","0.156",47,13,2,1,1,"4.0",2,14,"0.311",45,"0.467","7",NULL,NULL,NULL,"0",NULL,"0","0.34","0.807","2","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113100,"CHC",1937,47,17,".306","0.043","0.064","0.021","0.667","0.125",28,6,2,0,1,"3.0",2,12,"0.3",40,"0.425","9",NULL,NULL,NULL,"0",NULL,"0","0.333","0.758","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114427,"CHC",1937,238,73,".297","0.139","0.063","0.004","2.2","0.091",78,33,9,3,1,"15.0",33,55,"0.278",198,"0.369","22",NULL,NULL,NULL,"6",NULL,"0","0.381","0.75","7","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116795,"CHC",1937,506,175,".326","0.083","0.081","0.002","1.024","0.091",129,53,18,10,1,"41.0",42,134,"0.298",450,"0.389","65",NULL,NULL,NULL,"2",NULL,"6","0.365","0.754","8","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117616,"CHC",1937,102,20,".222","0.029","0.225","0.01","0.13","0.057",42,4,2,0,1,"23.0",3,15,"0.172",87,"0.23","4",NULL,NULL,NULL,"0",NULL,"0","0.2","0.43","12","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121440,"CHC",1937,71,17,".234","0.014","0.268","0.014","0.053","0.075",43,7,2,0,1,"19.0",1,12,"0.179",67,"0.254","9",NULL,NULL,NULL,"0",NULL,"1","0.203","0.457","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111999,"CHC",1937,83,17,".245","0.072","0.265","0","0.273","0.07",34,4,3,1,0,"22.0",6,12,"0.169",71,"0.239","9",NULL,NULL,NULL,"0",NULL,"0","0.234","0.473","6","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114421,"CHC",1937,75,10,".153","0","0.16","0",NULL,"0.014",42,1,1,0,0,"12.0",0,9,"0.127",71,"0.141","0",NULL,NULL,NULL,"0",NULL,"0","0.127","0.268","4","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114576,"CHC",1937,1,0,".000","0","0","0",NULL,"0",1,0,0,0,0,"0.0",0,0,"0",1,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115903,"CHC",1937,3,0,".000","0","0.333","0",NULL,"0",1,0,0,0,0,"1.0",0,0,"0",3,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117062,"CHC",1937,1,0,".000","0","0","0",NULL,"0",2,0,0,0,0,"0.0",0,0,"0",1,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117868,"CHC",1937,1,0,".000","0","0","0",NULL,"0",5,0,0,0,0,"0.0",0,0,"0",1,"0","0",NULL,NULL,"0","0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111999,"CHC",1938,68,21,".273","0.044","0.147","0","0.3","0.092",33,9,4,1,0,"10.0",3,15,"0.231",65,"0.323","7",NULL,NULL,NULL,"1",NULL,"0","0.265","0.588","0","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112510,"CHC",1938,555,208,".275","0.097","0.086","0.023","1.125","0.157",143,78,22,8,13,"48.0",54,131,"0.267",490,"0.424","61",NULL,NULL,NULL,"1",NULL,"3","0.344","0.768","8","13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115572,"CHC",1938,353,133,".265","0.136","0.048","0.028","2.824","0.171",88,40,19,1,10,"17.0",48,82,"0.274",299,"0.445","59",NULL,NULL,NULL,"1",NULL,"3","0.38","0.825","3","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113251,"CHC",1938,532,183,".281","0.085","0.064","0.015","1.324","0.111",129,63,15,7,8,"34.0",45,130,"0.273",476,"0.384","62",NULL,NULL,NULL,"1",NULL,"4","0.341","0.725","7","17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118385,"CHC",1938,261,92,".248","0.069","0.1","0.027","0.692","0.149",76,32,8,3,7,"26.0",18,57,"0.243",235,"0.391","35",NULL,NULL,NULL,"0",NULL,"3","0.305","0.696","5","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114525,"CHC",1938,449,165,".288","0.109","0.038","0.013","2.882","0.132",110,52,16,9,6,"17.0",49,113,"0.286",395,"0.418","69",NULL,NULL,NULL,"8",NULL,"2","0.368","0.786","3","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117577,"CHC",1938,143,52,".318","0.154","0.21","0.035","0.733","0.167",54,21,5,0,5,"30.0",22,32,"0.267",120,"0.433","23",NULL,NULL,NULL,"0",NULL,"0","0.38","0.813","1","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115283,"CHC",1938,707,263,".337","0.133","0.055","0.006","2.41","0.112",152,109,34,11,4,"39.0",94,195,"0.32",609,"0.432","67",NULL,NULL,NULL,"16",NULL,"0","0.411","0.843","4","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111641,"CHC",1938,109,37,".226","0.018","0.092","0.028","0.2","0.123",50,16,2,1,3,"10.0",2,24,"0.226",106,"0.349","15",NULL,NULL,NULL,"0",NULL,"0","0.241","0.59","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119929,"CHC",1938,262,88,".274","0.046","0.069","0.011","0.667","0.093",86,22,12,1,3,"18.0",12,65,"0.263",247,"0.356","33",NULL,NULL,NULL,"1",NULL,"0","0.297","0.653","3","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121102,"CHC",1938,530,207,".318","0.042","0.06","0.006","0.688","0.115",125,59,28,10,3,"32.0",22,150,"0.302",497,"0.416","67",NULL,NULL,NULL,"9",NULL,"3","0.335","0.751","8","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112146,"CHC",1938,290,86,".263","0.048","0.093","0.003","0.519","0.082",92,29,11,4,1,"27.0",14,64,"0.239",268,"0.321","28",NULL,NULL,NULL,"4",NULL,"4","0.287","0.608","4","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115809,"CHC",1938,696,224,".291","0.085","0.045","0.001","1.903","0.082",152,86,34,7,1,"31.0",59,173,"0.277",624,"0.359","56",NULL,NULL,NULL,"3",NULL,"2","0.342","0.701","11","24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116795,"CHC",1938,540,141,".275","0.107","0.098","0.002","1.094","0.058",137,53,18,3,1,"53.0",58,114,"0.245",465,"0.303","47",NULL,NULL,NULL,"3",NULL,"5","0.335","0.638","12","22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110346,"CHC",1938,36,8,".250","0.083","0.25","0","0.333","0.061",18,6,2,0,0,"9.0",3,6,"0.182",33,"0.242","3",NULL,NULL,NULL,"0",NULL,"0","0.25","0.492","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113168,"CHC",1938,27,6,".208","0","0.074","0",NULL,"0.038",13,3,1,0,0,"2.0",0,5,"0.192",26,"0.231","1",NULL,NULL,NULL,"0",NULL,"0","0.192","0.423","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113868,"CHC",1938,10,3,".400","0.2","0.3","0","0.667","0.125",9,2,1,0,0,"3.0",2,2,"0.25",8,"0.375","5",NULL,NULL,NULL,"0",NULL,"0","0.4","0.775","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114421,"CHC",1938,73,18,".245","0.068","0.123","0","0.556","0.081",43,7,3,1,0,"9.0",5,13,"0.21",62,"0.29","7",NULL,NULL,NULL,"0",NULL,"0","0.269","0.559","6","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114576,"CHC",1938,56,14,".259","0.018","0","0",NULL,"0",23,2,0,0,0,"0.0",1,14,"0.259",54,"0.259","5",NULL,NULL,NULL,"0",NULL,"0","0.273","0.532","1","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115903,"CHC",1938,3,0,".000","0","0.333","0",NULL,"0",2,0,0,0,0,"1.0",0,0,"0",3,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117062,"CHC",1938,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,"0.0",0,0,"0",0,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117616,"CHC",1938,112,25,".247","0.036","0.179","0","0.2","0.05",44,10,3,1,0,"20.0",4,20,"0.198",101,"0.248","13",NULL,NULL,NULL,"1",NULL,"0","0.229","0.477","7","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117868,"CHC",1938,3,0,".000","0","0","0",NULL,"0",14,0,0,0,0,"0.0",0,0,"0",3,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118440,"CHC",1938,1,1,"1.000","0","0","0",NULL,"0",1,0,0,0,0,"0.0",0,1,"1",1,"1","1",NULL,NULL,NULL,"0",NULL,"0","1","2","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118987,"CHC",1938,5,1,".333","0.2","0.2","0","1","0",2,2,0,0,0,"1.0",1,1,"0.25",4,"0.25","0",NULL,NULL,NULL,"0",NULL,"0","0.4","0.65","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120175,"CHC",1938,27,4,".211","0","0.259","0",NULL,"0",13,2,0,0,0,"7.0",0,4,"0.154",26,"0.154","1",NULL,NULL,NULL,"0",NULL,"0","0.154","0.308","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121440,"CHC",1938,53,9,".250","0.075","0.302","0","0.25","0.021",44,2,1,0,0,"16.0",4,8,"0.167",48,"0.188","3",NULL,NULL,NULL,"0",NULL,"0","0.231","0.419","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121567,"CHC",1938,35,10,".412","0.057","0.429","0","0.133","0.094",42,4,1,1,0,"15.0",2,7,"0.219",32,"0.313","3",NULL,NULL,NULL,"0",NULL,"0","0.265","0.578","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123469,"CHC",1938,36,13,".257","0","0.028","0",NULL,"0.111",12,4,2,1,0,"1.0",0,9,"0.25",36,"0.361","2",NULL,NULL,NULL,"0",NULL,"0","0.25","0.611","0","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121567,"CHC",1939,17,0,".000","0","0.471","0",NULL,"0",43,1,0,0,0,"8.0",0,0,"0",17,"0","0",NULL,NULL,NULL,"0",NULL,"0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117641,"CHC",1939,431,203,".298","0.137","0.097","0.056","1.405","0.247",112,65,16,1,24,"42.0",59,113,"0.31",365,"0.556","88",NULL,NULL,NULL,"1",NULL,"4","0.411","0.967","3","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115572,"CHC",1939,351,143,".279","0.105","0.091","0.034","1.156","0.19",97,36,18,2,12,"32.0",37,85,"0.278",306,"0.467","59",NULL,NULL,NULL,"0",NULL,"1","0.358","0.825","7","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121565,"CHC",1939,594,209,".291","0.061","0.094","0.015","0.643","0.113",143,55,24,5,9,"56.0",36,148,"0.273",542,"0.386","79",NULL,NULL,NULL,"2",NULL,"0","0.318","0.704","16","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115283,"CHC",1939,723,255,".306","0.09","0.048","0.011","1.857","0.1",156,112,28,6,8,"35.0",65,191,"0.298",641,"0.398","56",NULL,NULL,NULL,"17",NULL,"2","0.364","0.762","15","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115809,"CHC",1939,713,282,".315","0.093","0.043","0.01","2.129","0.146",156,111,34,18,7,"31.0",66,191,"0.307",623,"0.453","70",NULL,NULL,NULL,"9",NULL,"5","0.378","0.831","19","24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114525,"CHC",1939,641,237,".311","0.117","0.041","0.009","2.885","0.128",148,104,36,8,6,"26.0",75,167,"0.304",549,"0.432","71",NULL,NULL,NULL,"8",NULL,"4","0.392","0.824","13","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119774,"CHC",1939,243,102,".323","0.082","0.119","0.021","0.69","0.168",58,37,12,5,5,"29.0",20,65,"0.295",220,"0.464","38",NULL,NULL,NULL,"0",NULL,"0","0.354","0.818","3","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114861,"CHC",1939,383,117,".248","0.102","0.12","0.01","0.848","0.13",111,43,19,6,4,"46.0",39,74,"0.223",332,"0.352","45",NULL,NULL,NULL,"7",NULL,"2","0.308","0.66","10","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121102,"CHC",1939,313,103,".272","0.051","0.121","0.013","0.421","0.121",88,33,10,6,4,"38.0",16,69,"0.246",281,"0.367","44",NULL,NULL,NULL,"5",NULL,"5","0.298","0.665","11","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110639,"CHC",1939,395,117,".250","0.106","0.063","0.008","1.68","0.11",105,37,24,2,3,"25.0",42,80,"0.238",336,"0.348","34",NULL,NULL,NULL,"6",NULL,"7","0.335","0.683","10","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118225,"CHC",1939,281,74,".243","0.085","0.068","0.007","1.263","0.064",80,17,10,0,2,"19.0",24,58,"0.231",251,"0.295","17",NULL,NULL,NULL,"0",NULL,"0","0.298","0.593","6","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124200,"CHC",1939,31,3,".136","0.065","0.226","0","0.286","0",24,1,0,0,0,"7.0",2,3,"0.103",29,"0.103","0",NULL,NULL,NULL,"0",NULL,"0","0.161","0.264","0","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121440,"CHC",1939,63,20,".235","0.032","0.333","0.032","0.095","0.175",35,4,2,1,2,"21.0",2,10,"0.175",57,"0.351","6",NULL,NULL,NULL,"0",NULL,"1","0.217","0.568","3","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114421,"CHC",1939,82,19,".283","0.049","0.317","0.012","0.154","0.068",36,6,2,0,1,"26.0",4,14,"0.192",73,"0.26","7",NULL,NULL,NULL,"0",NULL,"1","0.244","0.504","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117616,"CHC",1939,115,16,".140","0.035","0.139","0.009","0.25","0.029",37,3,0,0,1,"16.0",4,13,"0.126",103,"0.155","3",NULL,NULL,NULL,"0",NULL,"0","0.159","0.314","8","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120274,"CHC",1939,101,21,".242","0.02","0.337","0.01","0.059","0.052",43,6,2,0,1,"34.0",2,16,"0.165",97,"0.216","7",NULL,NULL,NULL,"0",NULL,"0","0.182","0.398","2","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111641,"CHC",1939,15,4,".231","0.067","0.067","0","1","0.071",28,9,1,0,0,"1.0",1,3,"0.214",14,"0.286","1",NULL,NULL,NULL,"0",NULL,"0","0.267","0.553","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112146,"CHC",1939,59,20,".288","0.068","0.051","0","1.333","0.091",22,4,3,1,0,"3.0",4,15,"0.273",55,"0.364","0",NULL,NULL,NULL,"2",NULL,"0","0.322","0.686","0","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113168,"CHC",1939,37,6,".185","0.027","0.189","0","0.143","0.029",19,4,1,0,0,"7.0",1,5,"0.147",34,"0.176","1",NULL,NULL,NULL,"1",NULL,"0","0.171","0.347","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114576,"CHC",1939,21,3,".167","0","0.143","0",NULL,"0",24,1,0,0,0,"3.0",0,3,"0.143",21,"0.143","0",NULL,NULL,NULL,"0",NULL,"0","0.143","0.286","0","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117764,"CHC",1939,16,1,".143","0.375","0.188","0","2","0",23,3,0,0,0,"3.0",6,1,"0.1",10,"0.1","0",NULL,NULL,NULL,"0",NULL,"0","0.438","0.538","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118440,"CHC",1939,189,65,".321","0.032","0.101","0","0.316","0.079",51,16,12,1,0,"19.0",6,51,"0.287",178,"0.365","23",NULL,NULL,NULL,"1",NULL,"1","0.314","0.679","4","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118987,"CHC",1939,48,16,".308","0.063","0.083","0","0.75","0.093",17,7,4,0,0,"4.0",3,12,"0.279",43,"0.372","6",NULL,NULL,NULL,"0",NULL,"1","0.34","0.712","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
