"playerid","year","rank","playerfullname","playerusename","teamabbrev","teamname","leaguename","positionabbrev","position","primarypositionabbrev","plateappearances","totalbases","babip","walksperplateappearance","strikeoutsperplateappearance","homerunsperplateappearance","walksperstrikeout","iso","gamesplayed","runs","doubles","triples","homeruns","strikeouts","baseonballs","hits","avg","atbats","slg","rbi","numberofpitches","pitchesperplateappearance","caughtstealing","stolenbases","stolenbasepercentage","hitbypitch","obp","ops","sacbunts","groundintodoubleplay","sacflies","intentionalwalks","walkoffs","flyouts","totalswings","swingandmisses","ballsinplay","popouts","lineouts","groundouts","groundhits","catchersinterference"
435044,2013,517,"Scott Baker","Scott","CHC","Chicago Cubs","NL","P","Pitcher","P",4,0,".000","0","0.5","0",NULL,"0",3,0,0,0,0,"2.0",0,0,"0",3,"0","0","10","2.5","0","0",NULL,"0","0","0","1","0","0","0","0","0","4","2","2","1","0","1","0","0"
400268,2013,517,"J.C. Boscan","J.C.","CHC","Chicago Cubs","NL","C","Catcher","C",10,3,".286","0","0.2","0",NULL,"0.111",6,1,1,0,0,"2.0",0,2,"0.222",9,"0.333","0","34","3.4","0","0",NULL,"1","0.3","0.633","0","0","0","0","0","1","17","8","7","0","0","4","0","0"
476601,2013,517,"Michael Bowden","Michael","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,34,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
488751,2013,517,"Ale Burnett","Ale","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
501227,2013,517,"Alberto Cabrera","Alberto","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,7,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
425861,2013,517,"Shawn Camp","Shawn","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,26,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
503569,2013,517,"Rafael Dolis","Rafael","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,5,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
493117,2013,517,"Kyuji Fujikawa","Kyuji","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,12,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
490063,2013,517,"Matt Garza","Matt","CHC","Chicago Cubs","NL","P","Pitcher","P",20,5,".444","0","0.45","0",NULL,"0.056",11,1,1,0,0,"9.0",0,4,"0.222",18,"0.278","2","61","3.05","0","0",NULL,"1","0.263","0.541","1","0","0","0","0","0","33","13","10","1","0","5","2","0"
502261,2013,517,"Cole Gillespie","Cole","CHC","Chicago Cubs","NL","RF","Outfielder","LF",69,14,".255","0.101","0.188","0","0.538","0.034",28,6,2,0,0,"13.0",7,12,"0.203",59,"0.237","4","271","3.928","0","0",NULL,"1","0.294","0.531","1","2","1","1","0","12","114","28","48","1","6","17","4","0"
276514,2013,517,"Kevin Gregg","Kevin","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,62,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
518748,2013,517,"Justin Grimm","Justin","CHC","Chicago Cubs","NL","P","Pitcher","P",1,0,".000","0","0","0",NULL,"0",27,0,0,0,0,"0.0",0,0,"0",1,"0","0","3","3","0","0",NULL,"0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0"
407825,2013,517,"Matt Guerrier","Matt","CHC","Chicago Cubs","NL","P","Pitcher","P",1,0,NULL,"0","1","0",NULL,"0",49,0,0,0,0,"1.0",0,0,"0",1,"0","0","4","4","0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
547939,2013,517,"Chang-Yong Lim","Chang-Yong","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,6,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
489166,2013,517,"Thomas Neal","Thomas","CHC","Chicago Cubs","NL","LF","Outfielder","LF",17,2,".182","0.059","0.235","0","0.25","0",6,1,0,0,0,"4.0",1,2,"0.133",15,"0.133","0","71","4.176","0","0",NULL,"1","0.235","0.368","0","0","0","0","0","2","34","5","11","0","0","7","0","0"
453284,2013,517,"Blake Parker","Blake","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,49,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
474029,2013,517,"Zach Putnam","Zach","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,5,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
548384,2013,517,"Brooks Raley","Brooks","CHC","Chicago Cubs","NL","P","Pitcher","P",4,0,".000","0","0.25","0",NULL,"0",9,0,0,0,0,"1.0",0,0,"0",3,"0","0","17","4.25","0","0",NULL,"0","0","0","1","0","0","0","0","0","6","2","3","0","0","3","0","0"
469159,2013,517,"Henry Alberto Rodriguez","Henry Alberto","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,22,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
444468,2013,517,"HĂ©ctor RondĂłn","HĂ©ctor","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,45,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
573127,2013,517,"Zac Rosscup","Zac","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,10,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
543734,2013,517,"Chris Rusin","Chris","CHC","Chicago Cubs","NL","P","Pitcher","P",21,2,".125","0","0.143","0",NULL,"0",13,1,0,0,0,"3.0",0,2,"0.105",19,"0.105","2","67","3.19","0","0",NULL,"0","0.105","0.21","2","0","0","0","0","3","30","4","18","0","0","13","1","0"
460701,2013,517,"James Russell","James","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,74,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
500674,2013,517,"Eduardo Sanchez","Eduardo","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
543743,2013,517,"Dave Sappelt","Dave","CHC","Chicago Cubs","NL","CF","Outfielder","LF",78,21,".295","0.038","0.179","0","0.214","0.04",31,6,3,0,0,"14.0",3,18,"0.24",75,"0.28","4","282","3.615","1","3","0.75","0","0.269","0.549","0","1","0","0","0","16","111","17","61","3","1","23","9","0"
467008,2013,517,"Pedro Strop","Pedro","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,66,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
538227,2013,517,"Hisanori Takahashi","Hisanori","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
453646,2013,517,"Carlos Villanueva","Carlos","CHC","Chicago Cubs","NL","P","Pitcher","P",34,5,".294","0","0.441","0",NULL,"0",47,2,0,0,0,"15.0",0,5,"0.156",32,"0.156","1","104","3.059","0","0",NULL,"0","0.156","0.312","2","0","0","0","0","1","47","14","19","3","1","9","2","0"
543894,2013,517,"Logan Watkins","Logan","CHC","Chicago Cubs","NL",NULL,NULL,"2B",42,9,".333","0.071","0.333","0","0.214","0.026",27,2,1,0,0,"14.0",3,8,"0.211",38,"0.237","0","185","4.405","0","0",NULL,"0","0.268","0.505","1","0","0","0","0","2","70","19","25","0","2","13","3","0"
519203,2014,9,"Anthony Rizzo","Anthony","CHC","Chicago Cubs","NL","1B","First Base","1B",616,276,".311","0.119","0.188","0.052","0.629","0.24",140,89,28,1,32,"116.0",73,150,"0.286",524,"0.527","78","2478","4.023","4","5","0.556","15","0.386","0.913","0","8","4","7","3","69","1076","244","412","36","33","124","31","0"
472528,2014,76,"Luis Valbuena","Luis","CHC","Chicago Cubs","NL","3B","Third Base","3B",547,208,".294","0.119","0.207","0.029","0.575","0.186",149,68,33,4,16,"113.0",65,119,"0.249",478,"0.435","51","2281","4.17","2","1","0.333","2","0.341","0.776","1","8","1","4","0","87","1007","234","367","33","37","91","33","0"
516770,2014,95,"Starlin Castro","Starlin","CHC","Chicago Cubs","NL","SS","Shortstop","SS",569,231,".337","0.062","0.176","0.025","0.35","0.146",134,58,33,1,14,"100.0",35,154,"0.292",528,"0.438","65","2122","3.729","4","4","0.5","4","0.339","0.777","0","18","2","4","1","66","981","213","430","29","37","144","54","0"
456078,2014,104,"Welington Castillo","Welington","CHC","Chicago Cubs","NL","C","Catcher","C",417,148,".288","0.062","0.245","0.031","0.255","0.153",110,28,19,0,13,"102.0",26,90,"0.237",380,"0.389","46","1633","3.916","0","0",NULL,"7","0.296","0.685","2","7","2","0","1","56","725","178","282","25","22","89","25","0"
592609,2014,119,"Mike Olt","Mike","CHC","Chicago Cubs","NL","3B","Third Base","3B",258,80,".203","0.097","0.388","0.047","0.25","0.196",89,23,8,0,12,"100.0",25,36,"0.16",225,"0.356","33","1079","4.182","1","0","0","3","0.248","0.604","0","3","5","0","0","28","438","161","130","13","10","43","7","0"
570489,2014,146,"Arismendy AlcĂˇntara","Arismendy","CHC","Chicago Cubs","NL","CF","Outfielder","CF",300,102,".266","0.057","0.31","0.033","0.183","0.162",70,31,11,2,10,"93.0",17,57,"0.205",278,"0.367","29","1174","3.913","5","8","0.615","2","0.254","0.621","1","3","2","0","0","30","515","169","188","17","13","71","28","0"
595879,2014,164,"Javier BĂˇez","Javier","CHC","Chicago Cubs","NL","SS","Shortstop","SS",229,69,".248","0.066","0.415","0.039","0.158","0.155",52,25,6,0,9,"95.0",15,36,"0.169",213,"0.324","20","939","4.1","1","5","0.833","1","0.227","0.551","0","5","0","0","0","26","439","192","118","17","3","36","15","0"
458085,2014,164,"Chris Coghlan","Chris","CHC","Chicago Cubs","NL","LF","Outfielder","LF",432,174,".337","0.09","0.188","0.021","0.481","0.169",125,50,28,5,9,"81.0",39,109,"0.283",385,"0.452","41","1684","3.898","4","7","0.636","3","0.352","0.804","3","5","2","2","0","50","757","148","309","18","34","98","39","0"
516809,2014,164,"Junior Lake","Junior","CHC","Chicago Cubs","NL","LF","Outfielder","LF",326,108,".293","0.043","0.337","0.028","0.127","0.14",108,30,10,3,9,"110.0",14,65,"0.211",308,"0.351","25","1232","3.779","3","7","0.7","1","0.246","0.597","1","3","2","0","0","42","695","280","201","15","10","69","24","0"
448605,2014,237,"Justin Ruggiano","Justin","CHC","Chicago Cubs","NL","RF","Outfielder","CF",250,96,".375","0.072","0.28","0.024","0.257","0.147",81,29,13,1,6,"70.0",18,63,"0.281",224,"0.429","28","993","3.972","4","2","0.333","3","0.337","0.766","1","2","4","0","1","29","485","165","159","9","11","47","22","0"
624585,2014,264,"Jorge Soler","Jorge","CHC","Chicago Cubs","NL","RF","Outfielder","RF",97,51,".339","0.062","0.247","0.052","0.25","0.281",24,11,8,1,5,"24.0",6,26,"0.292",89,"0.573","20","369","3.804","0","1","1","0","0.33","0.903","0","3","2","0","0","8","166","51","67","4","3","26","10","0"
435220,2014,319,"Ryan Sweeney","Ryan","CHC","Chicago Cubs","NL","CF","Outfielder","RF",226,70,".285","0.066","0.146","0.013","0.455","0.087",77,22,9,0,3,"33.0",15,52,"0.251",207,"0.338","20","930","4.115","0","0",NULL,"1","0.304","0.642","2","4","1","2","0","21","381","48","177","13","19","72","15","0"
453362,2014,319,"Chris Valaika","Chris","CHC","Chicago Cubs","NL","1B","First Base","2B",131,41,".298","0.053","0.267","0.023","0.2","0.107",44,10,4,0,3,"35.0",7,28,"0.231",121,"0.339","13","492","3.756","0","1","1","2","0.282","0.621","0","5","1","1","0","15","256","53","87","3","8","33","12","0"
475243,2014,319,"Travis Wood","Travis","CHC","Chicago Cubs","NL","P","Pitcher","P",66,24,".278","0.015","0.258","0.045","0.059","0.196",41,9,2,0,3,"17.0",1,13,"0.232",56,"0.429","10","201","3.045","0","0",NULL,"2","0.271","0.7","7","1","0","0","0","8","117","34","46","6","2","17","3","0"
519333,2014,363,"Matt Szczur","Matt","CHC","Chicago Cubs","NL","RF","Outfielder","LF",66,22,".245","0.061","0.167","0.03","0.364","0.129",33,6,2,0,2,"11.0",4,14,"0.226",62,"0.355","5","219","3.318","0","0",NULL,"0","0.273","0.628","0","1","0","0","0","6","104","19","51","8","3","20","5","0"
543894,2014,412,"Logan Watkins","Logan","CHC","Chicago Cubs","NL","2B","Second Base","2B",68,22,".313","0.015","0.235","0.015","0.063","0.092",31,10,3,0,1,"16.0",1,16,"0.246",65,"0.338","6","245","3.603","0","1","1","1","0.269","0.607","1","0","0","1","0","8","128","34","50","5","4","17","4","0"
453562,2014,494,"Jake Arrieta","Jake","CHC","Chicago Cubs","NL","P","Pitcher","P",47,11,".304","0.043","0.34","0","0.125","0.103",26,3,2,1,0,"16.0",2,7,"0.179",39,"0.282","3","167","3.553","0","0",NULL,"0","0.22","0.502","6","1","0","0","0","3","73","26","29","3","1","15","3","0"
434633,2014,494,"John Baker","John","CHC","Chicago Cubs","NL","C","Catcher","C",208,42,".278","0.091","0.279","0","0.328","0.038",68,9,7,0,0,"58.0",19,35,"0.192",182,"0.231","15","816","3.923","0","0",NULL,"2","0.273","0.504","3","3","2","3","0","18","372","88","129","6","19","51","13","0"
542923,2014,494,"Dallas Beeler","Dallas","CHC","Chicago Cubs","NL","P","Pitcher","P",4,1,".500","0","0.5","0",NULL,"0",2,0,0,0,0,"2.0",0,1,"0.25",4,"0.25","0","11","2.75","0","0",NULL,"0","0.25","0.5","0","0","0","0","0","0","5","1","2","0","0","1","0","0"
467094,2014,494,"Feli Doubront","Feli","CHC","Chicago Cubs","NL","P","Pitcher","P",8,1,".500","0.125","0.625","0","0.2","0",4,0,0,0,0,"5.0",1,1,"0.143",7,"0.143","0","29","3.625","0","0",NULL,"0","0.25","0.393","0","0","0","0","0","0","15","7","2","0","0","1","1","0"
493117,2014,494,"Kyuji Fujikawa","Kyuji","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,15,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
518748,2014,494,"Justin Grimm","Justin","CHC","Chicago Cubs","NL","P","Pitcher","P",2,0,NULL,"0","1","0",NULL,"0",73,0,0,0,0,"2.0",0,0,"0",2,"0","0","9","4.5","0","0",NULL,"0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0"
543294,2014,494,"Kyle Hendricks","Kyle","CHC","Chicago Cubs","NL","P","Pitcher","P",30,3,".231","0.1","0.367","0","0.273","0",14,1,0,0,0,"11.0",3,3,"0.125",24,"0.125","1","115","3.833","0","0",NULL,"0","0.222","0.347","3","0","0","0","0","3","46","9","16","1","0","9","3","0"
429719,2014,494,"Edwin Jackson","Edwin","CHC","Chicago Cubs","NL","P","Pitcher","P",44,9,".368","0","0.477","0",NULL,"0.05",29,2,2,0,0,"21.0",0,7,"0.175",40,"0.225","0","160","3.636","0","0",NULL,"0","0.175","0.4","4","0","0","0","0","2","70","28","23","3","3","8","2","0"
518852,2014,494,"Eric Jokisch","Eric","CHC","Chicago Cubs","NL","P","Pitcher","P",5,0,".000","0","0.2","0",NULL,"0",4,0,0,0,0,"1.0",0,0,"0",3,"0","0","10","2","0","0",NULL,"0","0","0","2","0","0","0","0","0","4","0","4","0","0","4","0","0"
501888,2014,494,"Ryan Kalish","Ryan","CHC","Chicago Cubs","NL",NULL,NULL,"CF",130,42,".323","0.062","0.215","0","0.286","0.099",57,13,4,4,0,"28.0",8,30,"0.248",121,"0.347","5","491","3.777","2","3","0.6","0","0.295","0.642","1","3","0","1","0","11","236","53","94","3","5","45","13","0"
607257,2014,494,"Raffy Lopez","Raffy","CHC","Chicago Cubs","NL","C","Catcher","C",14,2,".250","0.143","0.286","0","0.5","0",7,0,0,0,0,"4.0",2,2,"0.182",11,"0.182","1","55","3.929","0","0",NULL,"0","0.286","0.468","0","0","1","0","0","2","35","10","8","0","0","4","0","0"
453284,2014,494,"Blake Parker","Blake","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,18,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
519166,2014,494,"Neil RamĂ­rez","Neil","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,50,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
444468,2014,494,"HĂ©ctor RondĂłn","HĂ©ctor","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,64,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
573127,2014,494,"Zac Rosscup","Zac","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,18,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
543734,2014,494,"Chris Rusin","Chris","CHC","Chicago Cubs","NL","P","Pitcher","P",3,0,".000","0","0.333","0",NULL,"0",4,0,0,0,0,"1.0",0,0,"0",3,"0","0","7","2.333","0","0",NULL,"0","0","0","0","0","0","0","0","0","4","1","2","1","0","1","0","0"
502188,2014,494,"Jeff Samardzija","Jeff","CHC","Chicago Cubs","NL","P","Pitcher","P",38,9,".231","0","0.263","0",NULL,"0.088",17,3,3,0,0,"10.0",0,6,"0.176",34,"0.265","3","112","2.947","0","0",NULL,"0","0.167","0.432","2","1","2","0","0","7","68","21","28","4","2","9","2","0"
489295,2014,494,"Brian Schlitter","Brian","CHC","Chicago Cubs","NL","P","Pitcher","P",1,1,"1.000","0","0","0",NULL,"0",61,0,0,0,0,"0.0",0,1,"1",1,"1","0","1","1","0","0",NULL,"0","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
573185,2014,494,"Dan Straily","Dan","CHC","Chicago Cubs","NL","P","Pitcher","P",2,0,NULL,"0.5","0.5","0","1","0",7,0,0,0,0,"1.0",1,0,"0",1,"0","0","9","4.5","0","0",NULL,"0","0.5","0.5","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
467008,2014,494,"Pedro Strop","Pedro","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,65,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
545363,2014,494,"Jacob Turner","Jacob","CHC","Chicago Cubs","NL","P","Pitcher","P",29,6,".364","0.034","0.414","0","0.083","0.087",28,1,2,0,0,"12.0",1,4,"0.174",23,"0.261","0","104","3.586","0","0",NULL,"0","0.208","0.469","5","0","0","0","0","0","44","11","16","0","0","12","2","0"
453646,2014,494,"Carlos Villanueva","Carlos","CHC","Chicago Cubs","NL","P","Pitcher","P",13,0,".000","0","0.462","0",NULL,"0",42,0,0,0,0,"6.0",0,0,"0",10,"0","0","35","2.692","0","0",NULL,"0","0","0","3","1","0","0","0","0","19","9","7","1","0","6","0","0"
527055,2014,494,"Arodys VizcaĂ­no","Arodys","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,5,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
493159,2014,494,"Tsuyoshi Wada","Tsuyoshi","CHC","Chicago Cubs","NL","P","Pitcher","P",24,1,".100","0.042","0.417","0","0.1","0",13,0,0,0,0,"10.0",1,1,"0.05",20,"0.05","0","96","4","0","0",NULL,"0","0.095","0.145","3","0","0","0","0","3","33","7","13","2","2","5","1","0"
434630,2014,494,"Eli Whiteside","Eli","CHC","Chicago Cubs","NL","C","Catcher","C",26,4,".167","0","0.308","0",NULL,"0.04",8,0,1,0,0,"8.0",0,3,"0.12",25,"0.16","2","91","3.5","0","1","1","0","0.115","0.275","0","0","1","0","0","4","53","21","18","4","2","5","0","0"
449079,2014,494,"Wesley Wright","Wesley","CHC","Chicago Cubs","NL","P","Pitcher","P",0,0,NULL,NULL,NULL,NULL,NULL,NULL,58,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
519203,2015,18,"Anthony Rizzo","Anthony","CHC","Chicago Cubs","NL","1B","First Base","1B",701,300,".289","0.111","0.15","0.044","0.743","0.234",160,94,38,3,31,"105.0",78,163,"0.278",586,"0.512","101","2751","3.924","6","17","0.739","30","0.387","0.899","0","9","7","9","0","98","1258","242","488","46","43","138","36","0"
592178,2015,31,"Kris Bryant","Kris","CHC","Chicago Cubs","NL","3B","Third Base","RF",650,273,".378","0.118","0.306","0.04","0.387","0.213",151,87,31,5,26,"199.0",77,154,"0.275",559,"0.488","99","2651","4.078","4","13","0.765","9","0.369","0.857","0","7","5","0","2","82","1297","462","365","26","18","85","41","0"
451594,2015,84,"Deter Fowler","Deter","CHC","Chicago Cubs","NL","CF","Outfielder","CF",690,245,".308","0.122","0.223","0.025","0.545","0.161",156,102,29,8,17,"154.0",84,149,"0.25",596,"0.411","46","2819","4.086","7","20","0.741","5","0.346","0.757","2","4","3","1","0","82","1159","255","447","25","37","154","44","0"
458085,2015,94,"Chris Coghlan","Chris","CHC","Chicago Cubs","NL","LF","Outfielder","LF",503,195,".284","0.115","0.187","0.032","0.617","0.193",148,64,25,6,16,"94.0",58,110,"0.25",440,"0.443","41","2016","4.008","2","11","0.846","3","0.341","0.784","1","8","1","6","1","55","880","174","348","18","41","124","37","0"
656941,2015,94,"Kyle Schwarber","Kyle","CHC","Chicago Cubs","NL","LF","Outfielder","DH",273,113,".293","0.132","0.282","0.059","0.468","0.241",69,52,6,1,16,"77.0",36,57,"0.246",232,"0.487","43","1163","4.26","3","3","0.5","4","0.355","0.842","0","4","1","1","0","30","517","177","156","12","11","46","21","0"
471083,2015,110,"Miguel Montero","Miguel","CHC","Chicago Cubs","NL","C","Catcher","C",403,142,".306","0.122","0.256","0.037","0.476","0.161",113,36,11,0,15,"103.0",49,86,"0.248",347,"0.409","53","1639","4.067","1","1","0.5","4","0.345","0.754","0","9","3","5","1","46","795","249","247","8","24","83","21","0"
608365,2015,135,"Addison Russell","Addison","CHC","Chicago Cubs","NL","2B","Second Base","SS",523,185,".324","0.08","0.285","0.025","0.282","0.147",142,60,29,1,13,"149.0",42,115,"0.242",475,"0.389","54","2154","4.119","3","4","0.571","3","0.307","0.696","1","8","2","2","1","62","1029","320","329","29","25","98","43","0"
516770,2015,164,"Starlin Castro","Starlin","CHC","Chicago Cubs","NL","SS","Shortstop","SS",578,205,".298","0.036","0.157","0.019","0.231","0.11",151,52,23,2,11,"91.0",21,145,"0.265",547,"0.375","69","2136","3.696","5","5","0.5","5","0.296","0.671","1","18","4","6","3","66","1038","205","461","26","43","181","72","0"
